rest_time,heart_rate_stop,heart_rate_start,speed_stop,speed_start,altitude_stop,altitude_start,total_running_time,HRR
14.0,150.0,116.0,11.052,1.0404,180.6,181.6,149.0,34.0
17.0,157.0,144.0,14.0076,0.0324,176.0,174.4,1335.0,13.0
10.0,160.0,155.0,13.2696,0.0,185.2,189.2,2067.0,5.0
160.0,161.0,78.0,13.2696,5.004,164.6,173.0,384.0,83.0
215.0,176.0,108.0,15.8868,0.27,162.6,182.4,1622.0,68.0
20.0,161.0,145.0,12.528,0.0,176.0,177.6,2567.0,16.0
67.0,163.0,109.0,16.8948,0.3024,173.4,175.8,857.0,54.0
140.0,169.0,108.0,14.5116,2.0844,169.6,176.2,2095.0,61.0
46.0,165.0,140.0,12.8664,0.0,172.4,178.0,2656.0,25.0
20.0,156.0,134.0,12.7296,2.4192,180.6,189.2,272.0,22.0
17.0,155.0,130.0,12.9312,0.0324,174.2,194.2,325.0,25.0
16.0,151.0,131.0,13.032,0.0,184.8,186.2,377.0,20.0
7.0,152.0,144.0,13.3704,0.0,172.6,173.8,442.0,8.0
386.0,161.0,98.0,13.2012,4.77,174.2,187.6,278.0,63.0
117.0,164.0,117.0,18.7776,4.4676,186.8,181.0,439.0,47.0
107.0,167.0,127.0,18.306,9.9756,183.2,184.8,600.0,40.0
104.0,170.0,115.0,18.3744,3.1896,187.6,181.0,771.0,55.0
5.0,119.0,123.0,10.2456,7.5564,181.6,182.2,776.0,-4.0
106.0,171.0,120.0,18.306,4.0968,175.8,182.2,947.0,51.0
104.0,173.0,124.0,18.1044,4.8024,183.6,181.6,1111.0,49.0
231.0,173.0,102.0,19.8864,3.4596,190.0,182.6,1277.0,71.0
1386.0,124.0,89.0,14.2416,0.0,186.4,197.0,1296.0,35.0
7.0,144.0,137.0,11.6568,0.0,178.4,179.4,1419.0,7.0
5.0,140.0,134.0,11.4192,10.7496,154.6,154.6,257.0,6.0
111.0,167.0,110.0,12.564,2.6532,162.6,155.4,1034.0,57.0
179.0,176.0,111.0,17.0964,0.4356,157.0,162.2,1670.0,65.0
216.0,173.0,114.0,13.8744,2.6856,182.0,176.8,2223.0,59.0
388.0,159.0,73.0,14.5116,0.6732,184.0,176.4,330.0,86.0
55.0,171.0,119.0,21.06,0.1332,176.8,175.6,404.0,52.0
103.0,175.0,118.0,20.2536,5.2416,179.8,177.0,562.0,57.0
134.0,170.0,108.0,18.81,3.4596,179.8,174.4,822.0,62.0
181.0,175.0,112.0,19.5156,3.528,180.8,177.4,1169.0,63.0
146.0,173.0,117.0,18.0396,3.6288,179.0,179.6,1440.0,56.0
101.0,174.0,131.0,19.1124,2.2824,171.6,181.2,1612.0,43.0
637.0,178.0,102.0,23.9508,0.0,179.2,177.6,1679.0,76.0
265.0,160.0,105.0,14.6448,0.0,175.8,180.4,1888.0,55.0
549.0,160.0,94.0,15.5196,4.6008,181.2,192.4,1986.0,66.0
32.0,149.0,123.0,11.9592,0.27,157.8,161.0,1535.0,26.0
31.0,160.0,102.0,10.8504,0.1332,173.6,169.8,153.0,58.0
15.0,158.0,110.0,14.7132,0.0,139.6,142.8,33.0,48.0
5.0,151.0,133.0,14.2776,3.0564,164.2,166.4,91.0,18.0
26.0,161.0,133.0,14.7816,0.0684,231.6,205.0,243.0,28.0
12.0,168.0,159.0,13.8744,2.9556,177.2,172.8,1225.0,9.0
500.0,163.0,81.0,12.6288,0.27,139.4,173.2,233.0,82.0
32.0,173.0,128.0,21.4308,0.0324,175.4,174.4,270.0,45.0
29.0,169.0,138.0,19.6848,2.4192,185.2,175.8,307.0,31.0
33.0,169.0,141.0,20.1888,2.9232,177.0,177.0,382.0,28.0
73.0,169.0,124.0,18.3744,1.782,173.0,175.4,460.0,45.0
62.0,174.0,124.0,19.314,3.4272,179.0,177.6,537.0,50.0
140.0,172.0,111.0,18.5436,0.3708,162.6,175.2,697.0,61.0
170.0,164.0,118.0,13.9752,0.3024,164.8,170.4,2216.0,46.0
134.0,163.0,122.0,14.5116,0.2016,172.4,167.8,3015.0,41.0
1.0,152.0,152.0,19.0476,19.6164,209.4,208.2,156.0,0.0
2.0,153.0,150.0,13.3704,13.2696,220.0,217.2,276.0,3.0
31.0,149.0,111.0,11.016,0.0324,202.2,194.0,386.0,38.0
11.0,151.0,136.0,14.5116,0.0,182.4,183.4,445.0,15.0
10.0,173.0,167.0,17.2656,10.314,177.0,200.0,1372.0,6.0
63.0,157.0,83.0,13.2336,4.3668,156.6,165.6,102.0,74.0
435.0,158.0,82.0,14.9148,3.8304,170.4,176.4,218.0,76.0
188.0,167.0,97.0,20.1204,4.5,174.2,171.4,540.0,70.0
124.0,149.0,108.0,16.2576,4.032,171.4,180.6,606.0,41.0
183.0,153.0,91.0,14.31,3.3588,169.6,177.2,679.0,62.0
11.0,141.0,133.0,10.3464,5.544,171.2,171.6,995.0,8.0
35.0,143.0,123.0,10.782,0.0,174.2,174.4,1017.0,20.0
963.0,168.0,92.0,18.342,3.9636,177.8,179.2,1259.0,76.0
22.0,143.0,124.0,12.06,0.1332,176.2,181.4,1468.0,19.0
5.0,149.0,145.0,13.032,6.6168,181.8,181.8,1734.0,4.0
17.0,161.0,131.0,14.3424,0.2016,189.6,183.6,109.0,30.0
321.0,176.0,101.0,15.318,0.4716,189.0,187.8,1290.0,75.0
362.0,176.0,118.0,14.4108,4.9392,178.6,175.6,2222.0,58.0
4.0,111.0,109.0,10.2132,9.3708,194.6,195.8,45.0,2.0
31.0,139.0,103.0,13.2696,0.2016,218.8,219.4,174.0,36.0
14.0,145.0,121.0,13.6044,0.0,190.6,186.2,406.0,24.0
13.0,165.0,149.0,13.806,0.0324,201.6,194.4,1454.0,16.0
5.0,162.0,150.0,11.52,3.6612,170.4,170.6,190.0,12.0
47.0,162.0,92.0,12.528,0.1008,173.8,175.4,302.0,70.0
542.0,163.0,44.0,16.5924,0.1008,180.6,180.4,2474.0,119.0
70.0,151.0,109.0,13.2696,0.0684,189.0,181.0,1352.0,42.0
16.0,161.0,121.0,12.528,2.2176,172.4,170.2,141.0,40.0
52.0,156.0,68.0,11.556,0.0,158.4,160.8,205.0,88.0
51.0,142.0,96.0,10.8144,0.234,165.8,171.0,412.0,46.0
416.0,163.0,126.0,13.7736,0.2016,177.6,178.4,3236.0,37.0
6.0,164.0,163.0,12.3624,4.266,180.2,180.4,3429.0,1.0
155.0,162.0,75.0,11.1528,4.032,318.2,186.2,285.0,87.0
21.0,154.0,104.0,13.6368,1.746,182.2,182.0,312.0,50.0
90.0,153.0,90.0,15.6204,0.234,187.8,188.0,361.0,63.0
59.0,153.0,86.0,13.9392,4.5,174.2,175.2,424.0,67.0
623.0,173.0,103.0,19.6164,4.1328,188.2,179.6,2443.0,70.0
204.0,170.0,105.0,14.6124,0.3024,170.6,176.6,1777.0,65.0
20.0,162.0,152.0,13.6368,4.1652,180.2,173.4,2035.0,10.0
29.0,157.0,135.0,12.3948,4.3344,165.8,165.0,2056.0,22.0
38.0,166.0,142.0,13.7052,5.1732,166.0,175.6,2383.0,24.0
7.0,147.0,145.0,8.9352,7.6572,176.4,185.8,2420.0,2.0
129.0,154.0,119.0,11.8584,0.1692,179.6,191.8,2442.0,35.0
5.0,162.0,162.0,14.4108,0.0,226.2,228.8,2513.0,0.0
4.0,161.0,159.0,10.782,10.2456,220.0,215.6,2518.0,2.0
20.0,160.0,149.0,13.3344,0.0,215.4,190.4,2531.0,11.0
4.0,161.0,158.0,13.1688,4.77,212.8,208.6,2570.0,3.0
6.0,160.0,153.0,11.8908,2.9232,200.4,195.6,2577.0,7.0
2.0,163.0,162.0,11.016,9.4716,212.6,208.6,2792.0,1.0
55.0,163.0,134.0,10.9836,0.27,202.2,199.2,2851.0,29.0
14.0,164.0,157.0,12.9312,3.0564,191.2,183.8,3853.0,7.0
177.0,165.0,120.0,12.7296,0.2016,184.6,182.0,3972.0,45.0
16.0,122.0,94.0,10.278,0.0,194.2,198.8,165.0,28.0
12.0,160.0,107.0,11.4552,0.0,179.6,197.8,36.0,53.0
5.0,160.0,147.0,15.1164,3.3912,188.8,186.4,90.0,13.0
20.0,163.0,139.0,15.2172,0.1008,198.6,197.4,249.0,24.0
4.0,149.0,150.0,13.6044,3.3588,178.6,178.4,408.0,-1.0
5.0,161.0,163.0,14.2776,6.7176,177.0,174.0,1238.0,-2.0
234.0,162.0,55.0,13.2012,4.3668,182.8,184.2,524.0,107.0
449.0,162.0,63.0,13.9068,0.27,177.6,180.4,706.0,99.0
6.0,168.0,166.0,19.2132,10.2132,169.4,170.4,818.0,2.0
7.0,156.0,143.0,10.1772,0.3024,171.8,174.0,898.0,13.0
26.0,160.0,147.0,10.9152,0.3348,176.4,178.6,1092.0,13.0
31.0,158.0,115.0,10.6812,0.1692,175.2,175.0,1284.0,43.0
48.0,145.0,114.0,11.1168,0.0684,182.4,177.8,1474.0,31.0
31.0,158.0,142.0,10.4148,2.2824,170.2,175.4,1666.0,16.0
37.0,139.0,130.0,11.2176,2.3508,179.8,180.0,1852.0,9.0
35.0,124.0,139.0,11.1852,0.0,167.8,170.6,2038.0,-15.0
199.0,140.0,64.0,15.1164,0.2016,178.6,181.8,21.0,76.0
257.0,61.0,64.0,0.0,0.234,183.0,187.0,25.0,-3.0
631.0,168.0,95.0,13.7052,5.4756,180.4,188.2,1900.0,73.0
14.0,162.0,150.0,12.7296,0.504,195.0,190.6,2261.0,12.0
3.0,162.0,163.0,13.1328,12.7656,197.6,196.2,2732.0,-1.0
141.0,164.0,121.0,14.0076,0.3024,176.2,183.2,3282.0,43.0
428.0,166.0,110.0,12.798,0.1332,181.6,188.8,3946.0,56.0
21.0,150.0,122.0,13.3704,0.0,164.0,164.8,1334.0,28.0
6.0,149.0,146.0,13.3344,5.4756,175.6,173.8,1613.0,3.0
21.0,159.0,142.0,12.798,3.3264,176.8,176.2,2255.0,17.0
2.0,155.0,151.0,13.6044,11.9232,176.4,176.8,122.0,4.0
15.0,161.0,129.0,14.076,0.0,187.8,184.6,367.0,32.0
8.0,168.0,162.0,14.9472,4.9392,198.2,197.8,712.0,6.0
6.0,167.0,165.0,14.544,8.1972,182.0,187.0,922.0,2.0
349.0,174.0,111.0,14.6808,0.234,172.8,190.0,1395.0,63.0
11.0,174.0,167.0,14.04,0.0324,189.2,188.0,1829.0,7.0
418.0,180.0,119.0,14.9796,2.754,183.6,182.2,2440.0,61.0
144.0,167.0,134.0,13.1004,0.1008,178.0,190.4,2649.0,33.0
147.0,169.0,128.0,13.032,0.2016,179.4,177.0,3054.0,41.0
27.0,166.0,150.0,12.3948,3.9636,190.6,184.6,3353.0,16.0
293.0,166.0,110.0,10.9152,0.1332,173.4,186.6,3650.0,56.0
9.0,166.0,160.0,12.1608,0.1332,212.2,199.0,4155.0,6.0
25.0,165.0,153.0,11.52,0.1008,216.4,206.8,4239.0,12.0
9.0,158.0,154.0,11.556,2.4192,216.2,213.0,4340.0,4.0
11.0,160.0,127.0,11.0844,0.0,178.0,181.8,56.0,33.0
32.0,148.0,108.0,11.8584,0.2016,173.4,185.6,72.0,40.0
4.0,154.0,148.0,11.9232,6.048,152.2,152.6,386.0,6.0
4.0,152.0,147.0,11.6208,7.5564,183.2,183.2,659.0,5.0
559.0,144.0,114.0,5.3064,0.2016,177.4,193.8,688.0,30.0
73.0,159.0,90.0,13.2336,0.1332,175.2,166.0,823.0,69.0
158.0,169.0,109.0,15.9228,5.1048,171.8,177.6,1738.0,60.0
282.0,172.0,113.0,15.8868,2.5848,166.8,176.6,2660.0,59.0
66.0,149.0,105.0,10.314,0.0,168.2,170.4,2731.0,44.0
139.0,167.0,104.0,17.568,4.0968,176.0,172.8,3035.0,63.0
170.0,166.0,99.0,14.2092,0.234,158.4,175.2,2268.0,67.0
3.0,167.0,165.0,15.0804,5.4432,176.2,176.2,3628.0,2.0
728.0,170.0,78.0,13.9392,3.8952,182.6,176.8,3858.0,92.0
9.0,166.0,161.0,14.5116,3.492,183.2,179.4,4266.0,5.0
29.0,122.0,88.0,11.3184,0.0324,199.0,188.8,184.0,34.0
34.0,139.0,107.0,10.8504,0.0,217.4,202.4,382.0,32.0
31.0,155.0,116.0,15.822,0.1008,180.8,183.2,484.0,39.0
5.0,163.0,160.0,14.6808,9.774,178.2,188.2,1290.0,3.0
11.0,159.0,126.0,13.302,3.3912,173.0,171.8,139.0,33.0
17.0,155.0,136.0,13.4028,2.0484,163.4,160.2,1564.0,19.0
32.0,162.0,134.0,13.7376,2.6532,180.6,182.4,1575.0,28.0
47.0,159.0,127.0,13.4712,0.0324,169.8,170.8,2227.0,32.0
288.0,159.0,100.0,12.0924,3.4272,175.0,189.8,2563.0,59.0
10.0,153.0,146.0,13.9392,0.2016,181.2,183.8,2675.0,7.0
13.0,148.0,134.0,10.0116,0.0324,192.8,185.6,2730.0,14.0
26.0,154.0,137.0,11.556,0.0684,175.0,179.6,3121.0,17.0
239.0,161.0,102.0,11.1852,4.536,177.0,170.8,3291.0,59.0
11.0,158.0,148.0,12.7296,0.3024,169.0,169.8,3724.0,10.0
74.0,158.0,111.0,13.302,4.77,171.6,179.8,3963.0,47.0
157.0,167.0,112.0,14.1768,0.3348,172.2,173.0,5065.0,55.0
58.0,165.0,137.0,13.6368,0.0684,174.6,176.4,5643.0,28.0
6.0,155.0,135.0,13.6728,4.4676,174.2,170.4,93.0,20.0
3.0,160.0,149.0,15.318,11.7216,151.8,150.2,148.0,11.0
6.0,157.0,146.0,11.0844,6.2136,204.8,192.4,262.0,11.0
30.0,156.0,126.0,15.3828,0.0684,178.2,172.0,420.0,30.0
12.0,155.0,141.0,13.2336,0.2016,179.0,184.0,1304.0,14.0
9.0,153.0,144.0,13.1328,0.0,181.2,181.4,1413.0,9.0
49.0,157.0,127.0,12.294,0.1692,166.6,165.6,1842.0,30.0
67.0,144.0,111.0,14.076,2.4516,169.4,166.0,1873.0,33.0
20.0,129.0,80.0,9.7092,0.0,194.8,186.6,48.0,49.0
8.0,145.0,118.0,12.3264,0.0,186.8,181.8,176.0,27.0
45.0,140.0,84.0,11.6892,0.0,198.6,195.6,298.0,56.0
6.0,148.0,144.0,12.6648,6.6852,195.6,193.6,1395.0,4.0
14.0,154.0,138.0,14.6448,0.0684,180.0,181.8,1501.0,16.0
22.0,156.0,84.0,15.4188,0.234,200.6,201.8,8.0,72.0
13.0,169.0,169.0,12.9672,1.7136,175.4,174.4,139.0,0.0
69.0,157.0,75.0,11.8908,0.6732,165.6,165.0,343.0,82.0
12.0,166.0,145.0,17.7372,0.2016,174.0,172.4,513.0,21.0
41.0,153.0,104.0,11.1528,0.1332,173.6,176.8,1605.0,49.0
107.0,163.0,96.0,14.7816,3.6612,159.4,175.0,409.0,67.0
12.0,162.0,157.0,12.8988,0.0,179.0,178.4,2060.0,5.0
20.0,129.0,107.0,12.7656,0.0,197.4,200.6,37.0,22.0
20.0,145.0,113.0,13.4028,0.0,200.4,189.2,155.0,32.0
4.0,141.0,138.0,12.798,12.294,206.4,205.2,277.0,3.0
5.0,142.0,139.0,13.5036,8.8344,170.8,171.6,450.0,3.0
7.0,160.0,151.0,13.3704,2.988,168.0,169.4,1320.0,9.0
2.0,140.0,139.0,12.564,12.3948,168.2,168.0,1535.0,1.0
290.0,183.0,84.0,22.068,0.3024,178.6,179.6,842.0,99.0
14.0,157.0,129.0,13.068,0.27,177.2,179.4,961.0,28.0
2.0,158.0,158.0,12.6648,12.528,169.2,169.2,134.0,0.0
2.0,153.0,152.0,12.7656,12.6972,159.0,158.8,1245.0,1.0
4.0,154.0,143.0,12.6288,4.3668,150.4,150.0,313.0,11.0
86.0,147.0,89.0,13.4712,0.3024,154.2,163.2,669.0,58.0
3.0,150.0,145.0,13.572,10.1448,161.4,161.4,1824.0,5.0
10.0,137.0,128.0,11.6568,0.0,156.6,158.4,2141.0,9.0
36.0,171.0,126.0,15.048,0.0684,182.6,177.0,1067.0,45.0
31.0,150.0,103.0,14.2776,0.1692,172.2,170.4,366.0,47.0
2.0,157.0,157.0,13.9068,13.536,168.8,169.0,2060.0,0.0
3.0,164.0,160.0,14.31,13.4028,173.4,173.2,55.0,4.0
25.0,161.0,139.0,13.1328,0.0,175.4,174.4,1767.0,22.0
26.0,159.0,145.0,13.2696,3.3588,170.2,165.8,1873.0,14.0
2.0,161.0,161.0,12.4632,12.3624,173.8,173.4,3294.0,0.0
8.0,155.0,157.0,12.4956,3.4272,163.6,163.6,3489.0,-2.0
5.0,167.0,164.0,14.6124,3.8304,174.8,175.6,1072.0,3.0
184.0,159.0,89.0,14.4432,0.1692,184.8,187.2,499.0,70.0
59.0,171.0,117.0,19.6848,0.1332,179.8,182.2,575.0,54.0
58.0,173.0,136.0,20.7252,0.234,184.6,187.8,647.0,37.0
59.0,170.0,129.0,19.1448,2.1816,176.0,183.0,798.0,41.0
53.0,172.0,135.0,18.7776,2.3832,180.8,183.8,878.0,37.0
54.0,174.0,137.0,19.314,2.3832,175.4,177.2,956.0,37.0
54.0,173.0,139.0,18.81,2.1492,184.4,177.8,1035.0,34.0
1074.0,178.0,97.0,20.826,0.0,194.6,173.2,1109.0,81.0
879.0,160.0,142.0,13.3704,18.81,177.2,175.4,1338.0,18.0
432.0,158.0,89.0,13.3344,4.9032,164.8,177.2,1379.0,69.0
3.0,157.0,151.0,12.564,3.3588,155.6,153.0,1607.0,6.0
23.0,168.0,131.0,14.4432,0.0,165.4,160.4,1709.0,37.0
212.0,166.0,94.0,14.2416,0.27,176.0,188.0,1779.0,72.0
3.0,169.0,166.0,13.5036,13.2336,186.4,186.0,3314.0,3.0
29.0,160.0,158.0,16.0236,0.0,159.0,163.6,118.0,2.0
6.0,160.0,164.0,14.5116,0.0324,171.2,170.0,1017.0,-4.0
16.0,159.0,119.0,13.8384,0.0324,240.2,244.2,85.0,40.0
11.0,168.0,160.0,13.8384,3.8952,168.6,170.4,1146.0,8.0
3.0,162.0,157.0,11.9916,9.9108,162.2,162.4,138.0,5.0
13.0,148.0,133.0,12.9996,3.024,171.6,174.0,610.0,15.0
12.0,149.0,132.0,12.564,0.0,162.2,168.2,1239.0,17.0
899.0,160.0,47.0,12.7656,5.1732,180.2,179.6,154.0,113.0
7.0,159.0,148.0,11.4192,2.1492,174.8,175.2,546.0,11.0
20.0,163.0,160.0,11.8584,0.0,185.4,200.4,1720.0,3.0
4.0,162.0,162.0,12.6648,4.1976,177.8,177.8,2032.0,0.0
5.0,159.0,159.0,12.4956,3.9636,165.2,168.6,2088.0,0.0
5.0,163.0,158.0,12.1932,3.6288,176.2,177.4,2146.0,5.0
21.0,164.0,164.0,11.6892,0.1008,195.6,201.0,2558.0,0.0
5.0,163.0,160.0,12.06,1.746,195.4,197.4,2366.0,3.0
28.0,190.0,190.0,13.7052,0.6048,168.2,172.4,174.0,0.0
23.0,149.0,99.0,14.0076,7.3224,197.0,213.0,27.0,50.0
4.0,164.0,168.0,13.7052,11.9232,194.2,191.2,233.0,-4.0
3.0,162.0,162.0,12.2616,11.9592,172.4,173.4,1629.0,0.0
28.0,162.0,107.0,12.5964,0.1008,161.0,166.8,144.0,55.0
24.0,156.0,124.0,12.6972,3.4596,178.6,179.6,958.0,32.0
45.0,163.0,136.0,14.2416,0.0,171.0,205.2,1634.0,27.0
4.0,160.0,149.0,10.8144,3.9312,175.2,169.8,152.0,11.0
31.0,160.0,87.0,12.294,0.0,169.6,173.4,206.0,73.0
15.0,164.0,164.0,15.048,0.0,166.6,186.2,123.0,0.0
5.0,155.0,145.0,13.6728,5.1732,183.2,183.4,960.0,10.0
30.0,163.0,148.0,14.2776,0.234,176.6,194.8,1060.0,15.0
6.0,157.0,152.0,12.564,1.746,164.8,166.2,1633.0,5.0
15.0,166.0,121.0,12.798,0.0684,159.8,156.8,144.0,45.0
14.0,166.0,119.0,13.4352,0.0,155.0,153.8,202.0,47.0
19.0,143.0,126.0,11.9232,1.7136,165.8,168.4,1802.0,17.0
6.0,167.0,167.0,13.7376,0.0,206.0,205.8,22.0,0.0
7.0,153.0,152.0,12.1248,0.3348,199.8,199.4,978.0,1.0
11.0,158.0,149.0,12.9312,0.1692,198.4,195.8,2014.0,9.0
5.0,147.0,148.0,12.06,0.4356,203.8,204.0,3004.0,-1.0
2.0,153.0,153.0,10.7496,9.1692,205.0,204.2,3213.0,0.0
2423.0,158.0,69.0,11.1852,0.1332,214.6,225.2,826.0,89.0
2.0,165.0,165.0,14.1768,14.1084,190.4,190.4,73.0,0.0
15.0,163.0,144.0,14.4792,10.6488,139.6,134.8,241.0,19.0
37.0,164.0,107.0,10.4472,8.262,170.2,174.4,283.0,57.0
9.0,158.0,150.0,13.7736,11.3184,155.8,155.2,428.0,8.0
14.0,162.0,149.0,13.9392,4.6368,158.0,156.0,696.0,13.0
52.0,161.0,116.0,14.1768,4.5,127.0,150.0,1124.0,45.0
19.0,154.0,138.0,12.7656,0.0324,163.2,164.6,1234.0,16.0
15.0,159.0,151.0,13.4712,0.0324,143.2,146.6,2012.0,8.0
57.0,163.0,122.0,13.032,0.2016,172.0,169.6,2171.0,41.0
46.0,146.0,115.0,13.8384,0.1008,166.6,167.0,2205.0,31.0
56.0,155.0,111.0,12.6972,4.7376,173.0,177.0,2298.0,44.0
553.0,137.0,97.0,12.3948,3.3264,180.2,182.8,2338.0,40.0
28.0,152.0,127.0,13.2696,0.1692,188.0,187.4,2457.0,25.0
20.0,153.0,140.0,11.1852,0.0,173.0,172.4,2697.0,13.0
131.0,146.0,98.0,11.556,0.0684,188.2,187.6,2827.0,48.0
4.0,161.0,158.0,13.6044,7.524,156.8,157.6,3159.0,3.0
1244.0,157.0,83.0,9.9756,0.9756,160.0,183.4,3165.0,74.0
9.0,162.0,156.0,12.0924,0.0,182.8,182.0,3580.0,6.0
25.0,156.0,136.0,12.2616,0.3024,176.2,176.2,3924.0,20.0
26.0,156.0,141.0,11.52,0.0,180.0,181.6,4533.0,15.0
20.0,159.0,143.0,11.6208,0.1332,177.8,178.6,4651.0,16.0
25.0,140.0,131.0,8.3628,0.0,183.0,184.2,4665.0,9.0
14.0,160.0,152.0,12.3624,0.0324,196.6,199.6,5011.0,8.0
10.0,159.0,156.0,11.8908,0.1692,210.0,207.4,5091.0,3.0
27.0,161.0,148.0,11.52,0.1692,200.8,201.8,5356.0,13.0
10.0,165.0,159.0,12.2256,0.1008,166.0,166.0,5479.0,6.0
111.0,145.0,73.0,13.9068,0.27,179.6,189.8,742.0,72.0
119.0,155.0,72.0,14.4792,0.1008,168.0,177.0,832.0,83.0
124.0,152.0,72.0,14.04,0.1008,180.2,181.6,931.0,80.0
324.0,152.0,67.0,14.544,0.1332,171.2,174.4,1113.0,85.0
56.0,164.0,89.0,13.9392,0.1332,163.4,163.8,358.0,75.0
6.0,146.0,141.0,12.06,7.0884,179.4,179.6,1506.0,5.0
28.0,147.0,119.0,12.4956,0.1008,183.8,186.0,1543.0,28.0
35.0,165.0,134.0,16.2252,0.4716,157.6,166.0,1022.0,31.0
7.0,165.0,157.0,13.4712,4.7376,170.0,174.0,119.0,8.0
166.0,167.0,79.0,14.31,0.5364,165.2,170.2,175.0,88.0
14.0,141.0,116.0,10.4796,1.9152,168.0,168.0,929.0,25.0
530.0,135.0,73.0,10.8828,0.4032,171.4,180.2,1996.0,62.0
87.0,114.0,87.0,29.124,1.1088,180.0,177.4,2012.0,27.0
381.0,106.0,79.0,29.4912,0.6732,178.6,165.2,2027.0,27.0
45.0,133.0,124.0,29.6928,0.0684,171.6,173.2,2042.0,9.0
56.0,172.0,123.0,30.2976,1.512,176.2,179.6,2056.0,49.0
73.0,170.0,125.0,29.9952,2.2824,176.8,181.4,2071.0,45.0
1103.0,154.0,89.0,30.9024,4.7016,177.2,190.8,2087.0,65.0
4.0,166.0,151.0,11.4876,9.5724,168.8,168.8,2254.0,15.0
8.0,156.0,130.0,10.3464,0.3024,173.0,174.2,2266.0,26.0
277.0,150.0,90.0,10.9152,3.492,177.0,187.4,2307.0,60.0
154.0,159.0,89.0,15.4188,1.3788,153.2,147.4,436.0,70.0
35.0,165.0,144.0,15.8868,2.2176,167.2,169.0,1595.0,21.0
42.0,155.0,135.0,13.536,0.0684,163.0,170.8,1987.0,20.0
12.0,156.0,148.0,13.536,3.1248,167.6,168.8,2755.0,8.0
21.0,145.0,126.0,12.4956,0.5364,183.6,183.6,1678.0,19.0
4.0,161.0,161.0,17.0964,15.1488,181.0,177.8,26.0,0.0
1.0,188.0,178.0,14.076,13.806,187.8,187.6,88.0,10.0
33.0,173.0,96.0,13.1004,0.0684,175.6,181.8,133.0,77.0
3.0,194.0,185.0,15.2496,14.9472,180.0,183.8,229.0,9.0
37.0,164.0,134.0,15.8868,0.4356,187.2,187.4,1042.0,30.0
7.0,166.0,166.0,13.8744,3.8628,188.4,191.4,111.0,0.0
39.0,160.0,121.0,14.2416,2.6856,163.4,181.8,854.0,39.0
3.0,152.0,152.0,13.6044,13.302,330.0,325.6,1522.0,0.0
46.0,165.0,94.0,11.8908,0.0,159.0,166.2,743.0,71.0
23.0,170.0,125.0,13.6044,0.0324,175.6,179.8,1698.0,45.0
26.0,166.0,104.0,11.016,0.0,164.2,160.8,127.0,62.0
4.0,157.0,153.0,15.0156,0.0,152.6,151.6,737.0,4.0
3.0,150.0,147.0,14.076,0.0,170.6,170.2,1127.0,3.0
64.0,160.0,99.0,13.8744,5.4756,176.2,181.8,1230.0,61.0
49.0,160.0,105.0,15.5196,0.0,202.8,206.2,1459.0,55.0
18.0,154.0,136.0,14.1084,2.6856,182.6,177.2,1116.0,18.0
52.0,162.0,118.0,13.7376,4.0644,198.8,190.6,1766.0,44.0
38.0,170.0,137.0,15.4188,3.0564,151.2,189.0,3285.0,33.0
27.0,165.0,105.0,13.7052,0.1008,170.8,176.2,234.0,60.0
25.0,149.0,118.0,12.8664,0.4032,189.2,178.0,870.0,31.0
4.0,133.0,129.0,12.2616,6.3828,175.2,175.4,1515.0,4.0
12.0,146.0,128.0,13.4352,0.0,179.8,182.0,1604.0,18.0
14.0,167.0,139.0,13.7052,0.774,178.0,174.0,198.0,28.0
66.0,158.0,93.0,13.9392,0.0,171.4,178.2,706.0,65.0
8.0,160.0,143.0,11.6892,0.1692,182.0,181.8,1430.0,17.0
26.0,177.0,154.0,17.334,3.5604,179.6,188.0,1573.0,23.0
134.0,169.0,99.0,18.81,0.2016,178.8,182.8,777.0,70.0
35.0,152.0,124.0,13.9068,3.6288,178.2,177.0,989.0,28.0
32.0,168.0,145.0,13.1688,4.1976,157.8,165.6,2123.0,23.0
14.0,168.0,164.0,12.6288,0.1692,153.4,171.4,126.0,4.0
5.0,168.0,167.0,13.302,12.4956,169.2,175.4,228.0,1.0
4.0,162.0,162.0,14.6448,14.2092,164.2,161.6,862.0,0.0
1.0,148.0,148.0,12.6648,12.8664,186.8,187.6,934.0,0.0
28.0,155.0,143.0,15.2172,0.1008,175.4,171.2,1053.0,12.0
15.0,143.0,128.0,12.0924,0.0684,184.4,191.8,1804.0,15.0
36.0,142.0,109.0,12.4632,0.1008,182.8,182.4,1949.0,33.0
27.0,167.0,128.0,14.814,1.4436,162.2,159.8,442.0,39.0
16.0,171.0,134.0,11.52,0.0,143.8,148.2,139.0,37.0
72.0,165.0,99.0,15.3828,2.3832,168.8,172.0,848.0,66.0
13.0,154.0,142.0,12.9312,0.0,162.8,161.0,1587.0,12.0
3.0,144.0,143.0,13.032,11.4876,159.2,158.0,1599.0,1.0
21.0,152.0,134.0,11.7216,0.1008,130.2,128.6,1730.0,18.0
8.0,156.0,132.0,11.8224,0.0,153.6,156.4,143.0,24.0
13.0,158.0,145.0,16.56,0.0,188.8,179.8,743.0,13.0
8.0,157.0,151.0,13.1328,0.4032,177.2,174.4,1983.0,6.0
23.0,151.0,129.0,13.6368,0.0324,160.4,161.8,650.0,22.0
